codigo_municipio,internet_access_rate,labor_force_participation_rate,pct_afro_colombian,pct_age_18_29,pct_age_30_54,pct_age_55_plus,pct_female,pct_indigenous,pct_rural_disperso,pct_school_attendance,persons_per_household,poblacion_afrocolombiana,poblacion_indigena,poblacion_rural_dispersa,poblacion_total,rooms_per_household,years_schooling_promedio
25867,0.055461233729485006,0.5004636785162287,0.0018392012611665792,0.1473067057530231,0.40600952729937706,0.44668376694759987,0.48265895953757226,0.0031529164477141357,0.6192853389385181,0.2401343408900084,2.606849315068493,7.0,12.0,2357.0,3806.0,1.7496570644718792,3.268041237113402
25871,0.05064655172413793,0.5143456962911127,0.0035046728971962616,0.14710743801652892,0.4041322314049587,0.4487603305785124,0.4824766355140187,0.0,0.6483644859813084,0.301875,2.699044585987261,6.0,0.0,1110.0,1712.0,1.8437001594896332,3.5254437869822484
25873,0.057829328914664455,0.4727893797065445,0.0007578628268283441,0.2447228250147958,0.4801736042611955,0.2751035707240087,0.49463180497663256,0.00037893141341417203,0.5901225211570039,0.30161345691726743,3.389924973204716,12.0,6.0,9344.0,15834.0,1.989069867123875,3.0732914525033315
25875,0.11524724184459084,0.562413951353832,0.002195939438301807,0.202235059115694,0.4616962695027803,0.3360686713815257,0.4995569595870093,0.0008090303193743499,0.28751396540432256,0.2971528763463305,2.731616473342556,57.0,21.0,7463.0,25957.0,1.9024312220089572,3.741163189037683
25878,0.025233044037287045,0.5259208731241474,0.0007943442688061005,0.15592305096186299,0.4075824052199348,0.4364945438182023,0.48629756136309477,0.001429819683850981,0.6226070378902216,0.24978773985396502,2.6586089906700594,10.0,18.0,7838.0,12589.0,1.6622853508585966,3.393590665707664
25885,0.03676190476190476,0.4830014303003631,0.003031138054560485,0.1515426497277677,0.44892403422348975,0.39953331604874254,0.4780931386056765,0.0016533480297602646,0.680720124919629,0.23050548589341693,2.7333668089379866,33.0,18.0,7411.0,10887.0,1.9016599597585513,3.83183461574117
25898,0.06626506024096386,0.533667223149694,0.0004749465685110425,0.19198383294038396,0.4291007073088582,0.37891545975075785,0.4896699121348848,0.0007124198527665638,0.536214675848967,0.24693877551020407,2.6993589743589745,2.0,3.0,2258.0,4211.0,1.7901155327342748,3.5174892189746045
25899,0.48456277373837625,0.5981086147561624,0.001773979576096011,0.2638818191877836,0.4938143189111431,0.24230386190107336,0.5151405300342455,0.0007095918304384043,0.051275722703853395,0.29012246689342597,3.166412963417628,230.0,92.0,6648.0,129652.0,2.206147702622757,4.124275831914927
27001,0.24740855746837756,0.5090171830544168,0.9093545687319252,0.3225457433987071,0.4689520105182426,0.2085022460830503,0.5367130983849717,0.03937719072912437,0.0763264528211205,0.41337943218624446,3.2842495876855415,109740.0,4752.0,9211.0,120679.0,2.374906439719458,4.178411075612353
27006,0.11023930953315025,0.46634460547504025,0.8698635799917321,0.27101469958612817,0.5187669473383759,0.21021835307549594,0.5019429516329061,0.00975609756097561,0.2806118230673832,0.3289411318608399,3.0846722774802346,10521.0,118.0,3394.0,12095.0,1.8857887874837027,3.146376811594203
27025,0.016908212560386472,0.16786122989821117,0.32474743257911,0.3715736929678606,0.44443471407303614,0.18399159295910325,0.49903982633380645,0.5484678968022042,0.8270017533606079,0.4635876242600246,4.478220228080015,7779.0,13138.0,19810.0,23954.0,1.8293365307753797,2.9519204942250874
27050,0.01638576779026217,0.4620284174424302,0.9610436673310382,0.2782770374961264,0.4539820266501394,0.2677409358537341,0.4941112520384128,0.006522920818988948,0.051820982061967745,0.37338527783473446,3.141223556317896,5304.0,36.0,286.0,5519.0,2.5771658060814686,3.773763201778766
27073,0.0772599311854864,0.30051132213294374,0.34640461116885574,0.31851851851851853,0.46046046046046046,0.22102102102102103,0.4998582632523859,0.58669564395729,0.7044316356420675,0.4843218279047156,3.5980225025571086,3666.0,6209.0,7455.0,10583.0,1.8144907245362267,2.7685987619583567
27075,0.15737256243585357,0.4874910650464618,0.8102368057767867,0.2911439114391144,0.4813653136531365,0.22749077490774908,0.4904959116491452,0.12838483593501115,0.06817457789104811,0.42146401985111664,3.5256657661134696,7630.0,1209.0,642.0,9417.0,2.298380878951426,3.5027667109340417
27077,0.03932707013327507,0.3186581169846731,0.5350466030925058,0.3003654636820466,0.47647327546825036,0.22316126084970306,0.49269974678088463,0.404557944076289,0.6224880124993265,0.44812689841376985,4.107524487978629,9931.0,7509.0,11554.0,18561.0,2.022094361334868,3.2842156623566723
27099,0.01702537744940572,0.31427508371573853,0.4609067292382469,0.3450491307634165,0.4656084656084656,0.1893424036281179,0.48680130729908655,0.33981396128383473,0.5361602279393279,0.5363498894963359,3.9333992746455655,5500.0,4055.0,6398.0,11933.0,1.915573494786411,2.7177258193445244
27135,0.014314928425357873,0.43082437275985663,0.8751545117428925,0.28675308251659815,0.4679102118242175,0.2453367056591843,0.5087409500264878,0.035493554653010774,0.11760550944728942,0.39580303345107004,3.190529875986471,4956.0,201.0,666.0,5663.0,2.4392630972941856,3.363585849231339
27150,0.014929086837521772,0.3507422834561572,0.6933050269163697,0.3180094067668032,0.5025034137460173,0.1794871794871795,0.47418303131397377,0.17279551141102434,0.7701872772765183,0.3984088767926306,3.4277124183006538,9144.0,2279.0,10158.0,13189.0,1.921137339055794,2.963922942206655
27160,0.010087719298245614,0.44794117647058823,0.8550074738415545,0.2616789603090973,0.47067088162978576,0.26765015806111697,0.5353405936365577,0.08989963698483878,0.3200939568652573,0.32262845849802374,2.845078979343864,4004.0,421.0,1499.0,4683.0,2.457384515289525,3.8147893772893773
27205,0.03796429304329982,0.4343784994400896,0.9387805077136561,0.26640926640926643,0.47904026475455047,0.2545504688361831,0.523140968084238,0.005713819280058771,0.08489102930373031,0.3927235316124205,3.1746690890215414,11501.0,70.0,1040.0,12251.0,2.3703505485683705,3.8335717290702567
27245,0.24571428571428572,0.47521962539366813,0.03911392405063291,0.26610348468849,0.4570221752903907,0.2768743400211193,0.5011392405063291,0.2706329113924051,0.529746835443038,0.36034985422740523,3.246198109330045,309.0,2138.0,4185.0,7900.0,2.0491257285595337,3.574970328366082
27250,0.015318015318015318,0.25678733031674206,0.36773469211503584,0.3474375341966077,0.4606966988874704,0.19186576691592194,0.48898868641506177,0.5441747992054582,0.6700060454270662,0.4775986659255142,4.034494773519164,4258.0,6301.0,7758.0,11579.0,2.0342176086120722,2.980292738926624
27361,0.11116008462623413,0.4893299291873404,0.8937586783921387,0.3206041257367387,0.47022347740667975,0.20917239685658154,0.51710755865703,0.038273934560472817,0.22601203403709902,0.4139151434400633,3.306213733075435,25103.0,1075.0,6348.0,28087.0,2.3045080456946323,3.8079353801278937
27372,0.10072595281306715,0.2574789915966387,0.42575462512171375,0.3250487329434698,0.48148148148148145,0.19346978557504874,0.4880720545277507,0.441333982473223,0.4681110029211295,0.42294573643410854,3.953801732435034,1749.0,1813.0,1923.0,4108.0,2.132620320855615,2.9677594147927393
27413,0.016695652173913042,0.42444080741953083,0.587589605734767,0.30568391866913125,0.4764325323475046,0.21788354898336415,0.49316756272401435,0.20833333333333334,0.4270833333333333,0.378606727243743,3.6530278232405893,5246.0,1860.0,3813.0,8928.0,1.9859154929577465,3.2145793036750483
27425,0.004730368968779565,0.4649581589958159,0.6989151873767259,0.32978531481147394,0.4757351614649107,0.19447952372361538,0.48422090729783035,0.11646942800788955,0.6941814595660749,0.3294710327455919,3.3766233766233764,7087.0,1181.0,7039.0,10140.0,2.654103557590701,3.4950708215297452
27430,0.005989518342899925,0.36327477626781574,0.6435968114430455,0.2806506061071045,0.49040969771367193,0.22893969617922358,0.4961633017954258,0.25448856440438056,0.43455263353944723,0.4299272090666175,3.5899973254880986,8639.0,3416.0,5833.0,13423.0,2.2817831590533846,3.53088630259624
27450,0.01846424384525205,0.3892114914425428,0.774165105257357,0.2680063668921608,0.44389176283326703,0.28810187027457224,0.5119585583599692,0.14405378595833793,0.7083654799955913,0.4274902013785647,3.2072997873848332,7024.0,1307.0,6427.0,9073.0,2.156261277517142,3.442066244170752
27491,0.12740076824583868,0.5336308048256486,0.907765801077903,0.2706896551724138,0.4898706896551724,0.2394396551724138,0.4984076433121019,0.03270455658990691,0.4131553160215581,0.3512372634643377,3.0158847432582196,7411.0,267.0,3373.0,8164.0,2.2134328358208957,3.5616089613034623
27495,0.1358447488584475,0.33653461384553823,0.4696180555555556,0.30057142857142854,0.46514285714285714,0.2342857142857143,0.4895833333333333,0.4435763888888889,0.5081018518518519,0.4224577934825285,4.0,1623.0,1533.0,1756.0,3456.0,1.934052757793765,3.093410108765195
27580,0.00311332503113325,0.3675130208333333,0.8881767955801105,0.26672275978123683,0.417753470761464,0.3155237694572991,0.5047513812154696,0.08066298342541436,0.34740331491712706,0.45841733870967744,3.2885174418604652,4019.0,365.0,1572.0,4525.0,2.2057522123893807,3.823133826496301
27600,0.013528748590755355,0.4910437478470548,0.7949586155003763,0.33006162976489384,0.44829947500570644,0.22163889522939967,0.5213192876849762,0.08301981439678957,0.23927765237020315,0.3964059196617336,3.7105630525825966,6339.0,662.0,1908.0,7974.0,2.5810746552543984,3.394173207396568
27615,0.020960339749297896,0.4716527563946736,0.7547920508941708,0.2773256017046844,0.5284172284905858,0.1942571698047298,0.4598089396357005,0.06898481049381437,0.45549868412872746,0.3433890577507599,3.2376478540047313,36424.0,3329.0,21981.0,48257.0,2.0664107763615296,3.334971704281559
27660,0.026781444285031087,0.5393068469991547,0.23109510696886254,0.27303754266211605,0.4891922639362912,0.23777019340159272,0.48379580597331073,0.1027324719339123,0.5145096377886041,0.2892393792928008,3.0735677083333335,1091.0,485.0,2429.0,4721.0,1.9007232084155161,3.55609220636663
27745,0.02240325865580448,0.46697154471544716,0.8103323699421965,0.3237410071942446,0.5,0.17625899280575538,0.4620664739884393,0.154985549132948,0.203757225433526,0.5028102031993082,3.2037037037037037,2243.0,429.0,564.0,2768.0,2.2850412249705534,3.2882603641999224
27787,0.04580520732883317,0.4154242888226287,0.8352941176470589,0.2732403037143443,0.4744510568438334,0.2523086394418223,0.5304705882352941,0.05864705882352941,0.23905882352941177,0.38771828546687837,3.1114579507895703,14200.0,997.0,4064.0,17000.0,2.2843522153673583,3.7047341403130742
27800,0.09698924731182795,0.41323594510845507,0.7620570866141733,0.28256543701209247,0.5065054339507118,0.21092912903719577,0.48408792650918636,0.0870242782152231,0.31651902887139105,0.37857559836544075,3.2590216519647153,9291.0,1061.0,3859.0,12192.0,1.854232424677188,3.2659075104311546
27810,0.1514004542013626,0.5023426359747403,0.866464339908953,0.29546586945690084,0.4915296462381664,0.21300448430493274,0.508649468892261,0.030197268588770865,0.1488619119878604,0.3585003455425017,3.164135227829495,5710.0,199.0,981.0,6590.0,2.3237051792828685,3.5608150470219435
41001,0.41969782194306426,0.5514619582613781,0.0062443168450303,0.2492981471083661,0.4789214016807651,0.2717804512108688,0.5214227122717995,0.003249333918340614,0.024672046190140084,0.296424423892208,3.0823642838872165,1964.0,1022.0,7760.0,314526.0,2.1959774100861984,4.136656933313024
41006,0.024525230602278892,0.483285377975412,0.004193469587167169,0.2888967468175389,0.501980198019802,0.2091230551626591,0.48114974350622913,0.009689764677143555,0.736462828759873,0.29558472015514364,3.37668408028595,103.0,238.0,18089.0,24562.0,2.012260641961703,2.8258003766478343
41013,0.04522003034901366,0.4626495477093668,0.0017456068893285232,0.2507451564828614,0.4577123695976155,0.2915424739195231,0.5021529151635051,0.0029093448155475387,0.313278249738159,0.2938990002563445,3.3771653543307085,15.0,25.0,2692.0,8593.0,2.076801890508074,3.1733913657216797
41016,0.06391752577319587,0.477975878342947,0.0017547411756765876,0.24936868686868688,0.47285353535353536,0.2777777777777778,0.5032732671930891,0.00047243031652831205,0.25187284875480864,0.27901903257353494,3.178540399652476,26.0,7.0,3732.0,14817.0,1.914161220043573,3.305602832051195
41020,0.04209215442092155,0.48808628041133684,0.0011352978922947825,0.25637157602223104,0.4720921000396983,0.27153632393807065,0.48437731378646526,0.0006416901130361814,0.4474060911199961,0.2751101201805427,2.987313432835821,23.0,13.0,9064.0,20259.0,1.840312171694432,3.1906077348066297
41026,0.05572949279899812,0.4590006406149904,0.0014391940513312545,0.2619573215599706,0.44150110375275936,0.29654157468727005,0.449748141041017,0.0007195970256656273,0.36363636363636365,0.2630979498861048,2.7729257641921397,6.0,3.0,1516.0,4169.0,1.7620790629575402,3.246828752642706
41078,0.016692546583850932,0.45931558935361216,0.0028447372361131906,0.23734689161081582,0.4476542639241969,0.31499884446498727,0.4609971552627639,0.0007486150621350501,0.47896391675400507,0.2460370994940978,2.8763489208633093,19.0,5.0,3199.0,6679.0,1.9588979223125564,3.310253617550957
41132,0.1531730599257557,0.5206418253447144,0.0020210052016035518,0.23819403279984191,0.47218929065402093,0.28961667654613715,0.503926051088361,0.003014942185998741,0.16582182022993075,0.25968893883914007,3.004894615922485,61.0,91.0,5005.0,30183.0,1.8861177884615385,3.469516069696666
41206,0.01633453119895459,0.34991858150895605,0.0007102272727272727,0.22694571615434925,0.4691519511663397,0.3039023326793111,0.4580965909090909,0.00014204545454545454,0.6568181818181819,0.22723711017081963,3.113544926240501,5.0,1.0,4624.0,7040.0,1.9369127516778524,3.0919982884039365
41244,0.0245520902455209,0.44495867768595043,0.0026766595289079227,0.2245398773006135,0.46134969325153374,0.3141104294478528,0.4804603854389722,0.0005353319057815846,0.5096359743040685,0.253843922251233,3.0104838709677417,10.0,2.0,1904.0,3736.0,2.062146892655367,3.184994582881907
41298,0.14294750158127767,0.5174791869082319,0.003905837643829832,0.2562003029155623,0.4778492995077622,0.2659503975766755,0.4973835411922607,0.0006635399858243731,0.3527469047367707,0.2943704702511377,3.1136905329392697,259.0,44.0,23391.0,66311.0,2.0548751315663574,3.317222026283103
41306,0.07139839459231094,0.4836953592410931,0.003585326395872502,0.23663192094219576,0.4622309462569379,0.3011371328008664,0.5021205893926807,0.0010056403305496043,0.41135061868742073,0.2784840604834826,3.128474623150325,82.0,23.0,9408.0,22871.0,1.9793342579750346,3.2909139096249835
41319,0.0274886141834743,0.48480761602538675,0.0016338842455853706,0.24964117285216322,0.4824687307771171,0.2678900963707197,0.49016527367561114,0.001319675736818953,0.5387419091308993,0.32588853547227215,3.338590956887487,26.0,21.0,8573.0,15913.0,2.1059295209959905,3.0575083919184243
41349,0.02260458839406208,0.5219686969639826,0.0034328358208955225,0.2561371005094951,0.4659564613246874,0.2779064381658175,0.49134328358208956,0.002537313432835821,0.21567164179104478,0.2616528925619835,2.9209261686325907,23.0,17.0,1445.0,6700.0,1.770140105078809,3.1306843934129023
41357,0.013003569607343193,0.47364761507439856,0.0019858781994704323,0.25827693433327237,0.4614962502286446,0.28022681543808303,0.4883053839364519,0.1849073256840247,0.5830759046778464,0.2776137761377614,3.3570898292501856,18.0,1676.0,5285.0,9064.0,1.8273676360924682,2.973962390119061
41359,0.031197206892668094,0.5067036523347203,0.0007725775627210995,0.26964864349704554,0.4912002033166021,0.23915115318635238,0.4929451469930468,0.01866384743626235,0.7152848371487822,0.2536048626824615,3.0945843828715365,19.0,459.0,17591.0,24593.0,1.9403889871179592,2.9506642141835275
41378,0.041051835035944,0.43636911942098916,0.0034468937875751504,0.26481113320079525,0.4979456593770709,0.23724320742213387,0.4917835671342685,0.06733466933867735,0.5725851703406813,0.2928079165930376,3.183210002551671,43.0,840.0,7143.0,12475.0,1.9016100178890876,2.962616067823981
41396,0.07531954577870427,0.49220298507462684,0.009852035658487272,0.2731788580948054,0.48069059518400725,0.24613054672118734,0.4929877768587446,0.05212756180498116,0.49767484606194284,0.31687047615119707,3.077497718978102,536.0,2836.0,27076.0,54405.0,1.993020594965675,3.186020167505432
41483,0.023138409760201935,0.5020234291799787,0.003404669260700389,0.2683189655172414,0.46497844827586204,0.2667025862068966,0.48508430609597925,0.08576523994811933,0.5239948119325551,0.2934208128303262,3.1285569105691056,21.0,529.0,3232.0,6168.0,1.8723186925434117,2.952216748768473
41503,0.048572191086202296,0.4309332694381215,0.002160021600216002,0.285186968383887,0.49670999839512114,0.2181030332209918,0.4893348933489335,0.00018000180001800017,0.6592565925659256,0.31152804254038324,3.6263054830287205,24.0,2.0,7325.0,11111.0,2.024175106174453,2.7997286295793757
41518,0.03777501037775011,0.4270914777169664,0.009495641344956413,0.2431968619759745,0.48271635204707036,0.2740867859769551,0.4872353673723537,0.00311332503113325,0.5630448318804483,0.30384747509446924,3.212744606121425,61.0,20.0,3617.0,6424.0,2.0301810865191148,3.1447721179624666
41524,0.10684696695552805,0.5008169100377821,0.0027636843624963907,0.2477635881300512,0.476031834166204,0.27620457770374485,0.49045085179226994,0.0037124118302190325,0.3070989563997855,0.2656899981913547,3.0387616410772718,67.0,90.0,7445.0,24243.0,2.009468501451837,3.4353039134054955
41530,0.04071322436849926,0.47755674572813056,0.00612205854218481,0.2791311093871218,0.4918541505042669,0.22901474010861134,0.479146738090683,0.03309737899368663,0.8353740195140616,0.28508170795993676,3.4939839572192515,64.0,346.0,8733.0,10454.0,2.050301810865191,2.879421686746988
41548,0.04073063195465043,0.49518782986650106,0.0021231422505307855,0.2610054347826087,0.4764945652173913,0.2625,0.4916707496325331,0.00057161522129675,0.6270618977625347,0.2933994308271367,3.303243243243243,26.0,7.0,7679.0,12246.0,2.3423056008700383,2.9472034317769347
41551,0.19520157413411443,0.5105304253885401,0.009136481914088805,0.28085403185182317,0.48742589219979077,0.2317200759483861,0.5035456865662956,0.011372800053206083,0.34349514078828136,0.29746238864451263,3.2909533423680064,1099.0,1368.0,41318.0,120287.0,2.14340859229637,3.342580884460405
41615,0.13631522896698617,0.4975788354789182,0.004065218341565765,0.2673813956474289,0.4711433523785068,0.26147525197406435,0.46833063775844735,0.009922629715434715,0.30454167941600735,0.2769390402075227,3.1165852936824976,93.0,227.0,6967.0,22877.0,1.921091664194601,3.521439306869419
41660,0.02443712246018671,0.4570468931662576,0.001687177451369591,0.27702818104184457,0.4918872758326217,0.23108454312553373,0.4853116315998412,0.002481143310837634,0.7843390234219929,0.2896072374227714,3.444558521560575,17.0,25.0,7903.0,10076.0,1.972593353888318,2.8384170653907494
41668,0.06791141988710378,0.5084176384276778,0.002098182603597766,0.26517840463291614,0.4759480665047637,0.2588735288623202,0.49007991607269585,0.02527075812274368,0.6086580888024932,0.24559865092748734,3.0911694510739856,68.0,819.0,19726.0,32409.0,1.972033330140791,3.067809772310751
41676,0.03259361997226075,0.4964845195510053,0.0015663240332843857,0.26144407739499764,0.47994336951392164,0.2586125530910807,0.4769456681350954,0.078218306412139,0.7206069505628977,0.26340985746926343,3.263578274760383,16.0,799.0,7361.0,10215.0,1.8154190658989124,2.918644735546144
41770,0.03223046206503138,0.5079655071616487,0.0005755064456721916,0.26990236575291027,0.48845287269996246,0.2416447615471273,0.4826197053406998,0.0005179558011049724,0.6450851749539595,0.26359164377435634,2.8263063649682567,10.0,9.0,11209.0,17376.0,1.8015976524290838,2.9442514762070164
41791,0.03876595057341302,0.44015021123454856,0.0011795381177054879,0.2685795396938051,0.4792659434249214,0.25215451688127344,0.4869629997516762,0.00589769058852744,0.5218524956543332,0.2859586697687149,3.2209558088382324,19.0,95.0,8406.0,16108.0,1.9927812312011228,2.9317982180951185
41797,0.07091380801383684,0.4611075747931254,0.0069622197194635,0.2443316949421278,0.46345330585064215,0.29221499920723004,0.4925770451520426,0.0010238558410975735,0.30807822258625983,0.2890799464046449,3.122442455242967,68.0,10.0,3009.0,9767.0,1.9082745349583066,3.2484266996801816
41799,0.012113055181695828,0.45736724008975316,0.0017521658717025211,0.23409746470320328,0.4657659025352968,0.30013663276149993,0.47542100652195074,0.007398033680521756,0.39102501703494597,0.2612188068972903,3.29622458857696,18.0,76.0,4017.0,10273.0,1.8946856772521063,3.1053354256571204
41801,0.020114942528735632,0.5000855724798905,0.0033893709327548808,0.25599495161968866,0.4486748001682793,0.29533024821203196,0.48142624728850325,0.0035249457700650758,0.4624457700650759,0.2565986802639472,3.125,25.0,26.0,3411.0,7376.0,1.9615713065755764,3.098576122672508
41807,0.07807241889890967,0.45464388835418673,0.00286820593718629,0.2421534598626394,0.4691677128720183,0.2886788272653423,0.4896027534776997,0.011616234045604475,0.5391749127587361,0.27454857678097516,3.025923244026068,60.0,243.0,11279.0,20919.0,1.8742010459035445,3.1705217600384707
41872,0.014038876889848811,0.450448800146547,0.002160449373469682,0.21507391213824692,0.4755361232562981,0.3093899646054549,0.4842287195736713,0.025781362523404867,0.15166354601757165,0.2325653798256538,2.7995967741935486,15.0,179.0,1053.0,6943.0,1.557264265479563,3.119861030689056
41885,0.037479806138933765,0.47041707080504364,0.0024390243902439024,0.23673076923076924,0.4667307692307692,0.29653846153846153,0.4936314363143631,0.00013550135501355014,0.16043360433604337,0.2508860011813349,3.140358361774744,18.0,1.0,1184.0,7380.0,2.115104835258879,3.5673379915056858
44001,0.21983569605633277,0.5166249047592865,0.12864568374696603,0.3168626046826202,0.4982395416840723,0.18489785363330746,0.5113784190164046,0.298480061721095,0.22687007596875652,0.37790472000828074,3.4848843167395844,22844.0,53002.0,40286.0,177573.0,1.7834283903675539,3.921457022521673
44035,0.12406271301976823,0.45984217922386766,0.042130660727542686,0.34801176141136936,0.49845981517782134,0.1535284234108093,0.495916852264291,0.36365998515219006,0.36952487008166296,0.38005128658590503,3.4369060190073917,1135.0,9797.0,9955.0,26940.0,1.6015604337476859,3.6674416831834122
44078,0.040123456790123455,0.4491172671164059,0.2197274860765701,0.3194824129761254,0.4854504586598627,0.1950671283640119,0.5052716382360153,0.33030929279484395,0.2883463518862307,0.3976578007145693,3.6688086364220536,6273.0,9430.0,8232.0,28549.0,1.728606356968215,3.6770598194130923
44090,0.027247103037895397,0.4311274411917409,0.07547795336501271,0.32930217355777086,0.49632292858310184,0.1743748978591273,0.4887004088849597,0.31848823074372856,0.41805724389435295,0.2821762939409998,3.9314191054665932,2732.0,11528.0,15132.0,36196.0,1.5595437772559544,4.302138395002403
44098,0.0994750656167979,0.4314918471647603,0.07239819004524888,0.3052888060771105,0.48272896660455783,0.21198222731833166,0.49187196246019776,0.20068711245181833,0.18417965476789006,0.34748775098472473,3.4463862559241707,864.0,2395.0,2198.0,11934.0,1.7402251184834123,3.6523953388001726
44110,0.051007815713698064,0.47543609825560695,0.09306333476949591,0.24458874458874458,0.4766233766233766,0.2787878787878788,0.4980611805256355,0.024127531236535976,0.10110584518167456,0.2887675507020281,3.556179775280899,648.0,168.0,704.0,6963.0,1.7820512820512822,3.9662953855055694
44279,0.12732844125473752,0.484283176165095,0.07294624498188583,0.29635829182656975,0.48493508614354536,0.21870662202988486,0.5083227259375306,0.03089200039165769,0.04655830803877411,0.3244789088709234,3.6132542912758803,2980.0,1262.0,1902.0,40852.0,1.9453803865933676,3.8039592732292977
44378,0.0425531914893617,0.47416063199473335,0.11515391579900408,0.33942268873637466,0.4984860718611223,0.16209123940250303,0.5030556813037573,0.35615663196016295,0.21010638297872342,0.35830931796349663,3.3705893572382224,2035.0,6294.0,3713.0,17672.0,1.6189292543021032,3.5352860568687907
44420,0.016091954022988506,0.4647636039250669,0.11280487804878049,0.2835139760410724,0.4905875641756988,0.22589845978322876,0.4752710027100271,0.022696476964769646,0.2564363143631436,0.42065586128910665,3.290969899665552,333.0,67.0,757.0,2952.0,1.8435754189944134,3.5771604938271606
44430,0.08961392286764554,0.4614982913578437,0.042167274828385344,0.3250039989945385,0.48914558625259935,0.18585041475286213,0.5156101819460757,0.42284092122369255,0.35608549016159724,0.361380018363614,3.594482228799964,6714.0,67326.0,56697.0,159223.0,1.5582463274770968,3.5303718286603374
44560,0.014596409283316304,0.4176598995852434,0.004508372692142551,0.34263838407912767,0.4889471489006733,0.16841446702019902,0.5113111850579648,0.9314888364104766,0.8441256977243452,0.476878042362847,3.6554067559464323,336.0,69422.0,62911.0,74528.0,1.1553815844048112,3.7938202931503513
44650,0.09162727449329794,0.5022483278061941,0.26277752457842307,0.27169116369575036,0.4722540741512909,0.25605476215295875,0.5059357163009744,0.184169976343946,0.11291967793042082,0.3141812546911697,3.4204231143006654,12108.0,8486.0,5203.0,46077.0,1.7688792328438718,3.8943922573299172
44847,0.008358223335581463,0.32445836088529306,0.0009022406680314353,0.33840015665540707,0.47336858079992167,0.18823126254467126,0.516722564105755,0.9638294827360915,0.9401347760887556,0.36361773445161666,3.8433650037664324,145.0,154898.0,151090.0,160711.0,1.160325821871037,4.1011805127301555
44855,0.1004112405757368,0.45174667001759233,0.07364189056677779,0.25091799265605874,0.4680232558139535,0.28105875152998777,0.5050009805844283,0.01490488331045303,0.08972347519121396,0.3109928307625462,3.392274392274392,751.0,152.0,915.0,10198.0,1.9569282136894826,4.037206072030956
44874,0.12438316400580551,0.46718497576736673,0.014322291566650665,0.26014228033070563,0.4685637377427418,0.2712939819265526,0.5105616898703793,0.018242918867018725,0.04348695791326612,0.3311026413756426,3.269941060903733,358.0,456.0,1087.0,24996.0,1.9149633123689727,3.9199742112261755
47001,0.3542359515891247,0.525547675252142,0.03524829479027952,0.26935855579028234,0.49597657000192047,0.2346648742077972,0.5158100501611952,0.01627373383098574,0.02961115174855633,0.3060952618017046,3.584975249198134,16914.0,7809.0,14209.0,479853.0,2.0288696256773404,4.0498398541128084
47030,0.13078523140925638,0.4261607309341786,0.01630054568350357,0.28242917037225257,0.490280777537797,0.22729005208995046,0.4803414019868476,0.0016790261648244019,0.09199664194767035,0.345125786163522,3.7764861294583882,233.0,24.0,1315.0,14294.0,1.8669664110023803,3.457273366127899
47053,0.049431230610134436,0.4394273513248626,0.07308677553634325,0.2992184940802097,0.46604894941270064,0.2347325565070897,0.49271533781620236,0.08533461415305796,0.14857508805635608,0.323127408477842,3.6709481321698205,2739.0,3198.0,5568.0,37476.0,1.7845107892403191,3.597893128104361
47058,0.11172075647910343,0.5027882304937208,0.003950896006772965,0.2586888782358581,0.4970038350910834,0.24430728667305848,0.48782982926485113,0.0014815860025398618,0.12798080993368138,0.31913636184547495,3.6589909443725745,112.0,42.0,3628.0,28348.0,1.8220031136481578,3.590629116673194
47161,0.007659574468085106,0.4621530698065601,0.001951219512195122,0.24215167548500882,0.4721340388007055,0.2857142857142857,0.4823848238482385,0.0008672086720867209,0.020162601626016262,0.3388557806912992,3.5839160839160837,18.0,8.0,186.0,9225.0,1.859984399375975,3.850163576881134
47170,0.029271862422246615,0.4894477535112876,0.006041300527240773,0.265586739498964,0.5024486720663025,0.23196458843473347,0.4662236379613357,0.0008238137082601055,0.19551845342706503,0.3271774242701286,3.3674865914555205,110.0,15.0,3560.0,18208.0,1.8618262641229857,3.469471127304847
47189,0.12886790108114826,0.48604157184038843,0.044049478616962894,0.2791533104896651,0.48160992594230134,0.2392367635680336,0.5035082534723688,0.01977455988516908,0.07231814919576139,0.30801917322502276,4.005927983469395,5217.0,2342.0,8565.0,118435.0,1.9243120046263225,3.61939749555221
47205,0.0849568827850527,0.40346332151622577,0.005061460592913955,0.1740465416936005,0.46073044602456364,0.3652230122818358,0.47174878628240885,0.0013428364838343147,0.013118479495919842,0.29128927652912895,3.396842105263158,49.0,13.0,127.0,9681.0,1.7393298059964726,3.9364996882145085
47245,0.07352676157866282,0.4848664427909835,0.35377722589522437,0.2651987417786674,0.4657992565055762,0.2690020017157564,0.49498271638084373,0.0017115817028559922,0.08578044769607679,0.3343161373922515,3.4584013050570963,21083.0,102.0,5112.0,59594.0,1.840200770398039,3.493176398965045
47258,0.027939698492462313,0.4774063872552669,0.36850011555350126,0.22968132978234915,0.47864817705941776,0.29167049315823307,0.47810261150912875,0.0008666512595331638,0.041945920961405134,0.28909079357011247,3.2650443312582533,6378.0,15.0,726.0,17308.0,2.10028328611898,3.773417059131345
